Country,Project,Main_fuel,Other_fuels,Location,Status,Capacity,Began_operations,Owner,Capital,CompanyHQ,Shareholders,Notes,Links,Latitude,Longitude,capacity_old,Fuel_test
Colombia,Termobarranquilla (Tebsa),Gas natural,,"Soledad, Atlántico",Activa,911,1980,Generadora y Comercializadora de Energía del Caribe S.A. (Gecelca),Mixto,Barranquilla,,,https://www.andeg.org/empresas-asociadas/termobarranquilla/,10.9437101,-74.7678502,911,Gas
Colombia,Termosierra,Gas natural,,"Puerto Nare, Antioquia",Activa,460,1998,Empresas Públicas de Medellín (EPM),Estatal,Medellín,,,,6.2360063,-74.5633551,460,Gas
Colombia,Termoflores,Gas natural,Diesel,"Barranquilla, Atlántico",Activa,610,"1993 (Flores I) y
 2011 (Flores IV)",Prime Energía Colombia S.A.S. y Prime Colombia Barranquilla S.A.S.,Privado,Barranquilla,"Subsidiarias de EnfraGen LLC, filial de Glenfarne Group LLC de Estados Unidos.","La compraron a Celsia, parte del Grupo Argos, en 2019.",https://www.andeg.org/empresas-asociadas/prime-energia/,11.025256,-74.8138094,610,Gas
Colombia,Termoemcali,Gas natural,Diesel,"Palmira, Valle del Cauca",Activa,229,1999,,Privado,Cali,"TE Holdings, a través de Maguro Contour Global y Fondo de Infraestructura Colombia Ashmore",Le compraron a Emcali en 2011.,https://www.andeg.org/empresas-asociadas/termoemcali/,3.5584034,-76.502449,229,Gas
Colombia,Termovalle,Gas natural,Diesel,"Palmira, Valle del Cauca",Activa,241,1998,Termovalle S.C.A.,Privado,,,,https://www.andeg.org/empresas-asociadas/termovalle/,3.5649758,-76.4554758,241,Gas
Colombia,Termocartagena (Tecsa),Gas natural,Diesel,"Cartagena, Bolívar",Activa,187,"1978 (Cartagena 1, 2 & 3)","Emgesa, parte del Grupo Enel",Privado,,,,,10.3555714,-75.5127376,187,Gas
Colombia,Meriléctrica,Gas natural,,"Barrancabermeja, Santander",Activa,169,1998,"Celsia, parte del Grupo Argos",Privado,,,,,7.054488,-73.8232558,169,Gas
Colombia,Termopaipa,Carbón,,"Paipa, Boyacá",Activa,178,"1963 (Paipa 1), 1975 (Paipa 2) y 1982 (Paipa 3)",Gestión Energética S.A. (Gensa),Estatal,Manizales,"Empresa de servicios públicos mixta, cuyo principal accionista es el Ministerio de Hacienda y Crédito Público (90,93%)",,https://www.andeg.org/empresas-asociadas/gensa/,5.7681018,-73.1490648,178,Carbón
Colombia,TermoGuajira,Carbón,Gas natural,"Dibulla, La Guajira",Activa,296,1983 (Guajira 1) & 1987 (Guajira 2),Generadora y Comercializadora de Energía del Caribe S.A. (Gecelca),Mixto,Barranquilla,,,https://www.andeg.org/empresas-asociadas/gecelca/,11.2618449,-73.4176666,296,Carbón
Colombia,Termobarranca,Gas natural,,"Barrancabermeja, Santander",Activa,167,1998,"Celsia, parte del Grupo Argos",Privado,Medellín,,,https://www.andeg.org/empresas-asociadas/celsia/,7.0901673,-73.8907863,167,Gas
Colombia,Central Martín del Corral (Termozipa),Carbón,,"Tocancipá, Cundinamarca",Activa,225,"1964 (Zipa 2), 1972 (Zipa 3), 1981 (Zipa 4) & 1985 (Zipa 5)","Emgesa, parte del Grupo Enel",Privado,,,,,4.9705613,-73.9493596,225,Carbón
Colombia,Termogualanday,Gas natural,,"Coello, Tolima",Cerrada,53,,,,,,Fue propiedad de Ecopetrol.,,4.2862601,-74.9153849,53,Gas
Colombia,Termodorada,Gas natural,Diesel,"La Dorada, Caldas",Activa,51,1997,Central Hidroeléctrica de Caldas (Chec),Estatal,,"Grupo EPM (Empresas Públicas de Medellín), Inficaldas, Infimanizales y otros socios menores",,https://www.chec.com.co/gobierno-corporativo/estructura-de-gobierno/propiedad,5.4451591,-74.6768061,51,Gas
Colombia,Termocandelaria,Gas natural,Diesel,"Cartagena, Bolívar",Activa,314,2000 (Candelaria 1 & Candelaria 2),Termocandelaria S.C.A.,Privado,,"Contour Global Latam S.A., Emcali, Fondo de Infraestructura Colombia Ashmore, Inversiones Inca S.A., Sinfin Ltda, Vince Business Corp, y SCL Energía Activa (Sclea)",https://www.eltiempo.com/archivo/documento/CMS-16418049,https://www.andeg.org/empresas-asociadas/termocandelaria/,10.3586099,-75.4884259,314,Gas
Colombia,Termomorro,Gas natural,,"Yopal, Casanare",Activa,58,2017,Termo Mechero Morro SAS,Privado,Bogotá,Mechero Energy de Estados Unidos,,https://www.andeg.org/empresas-asociadas/termomechero/,5.4595787,-72.4519038,58,Gas
Colombia,Termotasajero,Carbón,,"San Cayetano, Norte de Santander",Activa,151,1984,Termotasajero S.A.,Privado,Bogotá,"Inversiones Termotasajero S.A, integrada por los fondos de pensiones Protección, Porvenir, Citi-Colfondos y Skandia, la comisionista de bolsa Correval e inversiones internacionales",,https://www.andeg.org/empresas-asociadas/termotasajero/,7.8478407,-72.6348944,151,Carbón
Colombia,Termonorte,Gas natural,Diesel,"Santa Marta, Magdalena",Activa,93,2018,Axia Energía,Privado,Barranquilla,,,https://www.andeg.org/empresas-asociadas/axia-energy/,11.2595342,-74.1055506,93,Gas
Colombia,Termoyopal,Gas natural,,"Yopal, Casanare",Activa,50,2004,Termoyopal Generación 2 SAS,Privado,Bogotá,,,https://www.termoyopal.com.co/historia/,5.4438074,-72.458545,50,Gas
Colombia,Termocentro,Gas natural,,"Cimitarra, Santander",Activa,278,1997,Isagen,Privado,,,,,6.4436785,-74.3840759,278,Gas
Colombia,Gecelca 3,Carbón,,"Puerto Libertador, Córdoba",Activa,437,2015 (Gecelca 3) & 2018 (Gecelca 3.2),Generadora y Comercializadora de Energía del Caribe S.A. (Gecelca),Mixto,Barranquilla,,,https://www.andeg.org/empresas-asociadas/gecelca/,7.9920905,-75.5964722,437,Carbón
Colombia,Proeléctrica,Gas natural,,"Cartagena, Bolívar",Activa,90,1993 (Proeléctrica 1 & Proeléctrica 2),Proeléctrica,Privado,Bogotá,,,https://www.andeg.org/empresas-asociadas/proelectrica/,10.3503105,-75.4964881,90,Gas
Colombia,Termosuria,Gas natural,,"Villavicencio, Meta",Activa,40,,Ecopetrol,Mixto,,,,,4.0409877,-73.442316,40,
Colombia,Termocoa,Gas natural,,"Villavicencio, Meta",Cerrada,,,,,,,Fue propiedad de Ecopetrol.,,4.0787796,-73.6892895,,Gas
Colombia,Termoyumbo,Carbón,,"Yumbo, Valle del Cauca",Cerrada,57,,,Privado,,,Fue propiedad de Ecopetrol. En su lugar se construyó el proyecto Celsia Solar Yumbo de energía solar.,,3.5453363,-76.5300462,57,Carbón
Colombia,Termoeléctrica La Luna,Carbón,,"El Paso, Cesar",Planeada,750,,"Celsia, parte del Grupo Argos",Privado,,,,,9.6614359,-73.7508079,750,Carbón
Colombia,Nencol 5,Gas natural,Diesel,"Santa Marta, Magdalena",Planeada,1140,,Nodo Energético del Norte de Colombia S.A.,Privado,,,,,11.2595342,-74.1055506,1140,Gas
Colombia,Termogaira,Gas natural,Diesel,"Santa Marta, Magdalena",Planeada,93,,Zeuzcorp USA,Privado,,,,,11.2595342,-74.1055506,93,Gas
Colombia,Termocosta,Gas natural,Diesel,"Santa Marta, Magdalena",Planeada,93,,Termocosta S.A.,Privado,,,,https://www.corpamag.gov.co/archivos/resoluciones/Resol_0300-2019.pdf,11.2595342,-74.1055506,93,Gas
Colombia,Termobonda,Gas natural,Diesel,"Santa Marta, Magdalena",Planeada,90,,Termobonda S.A.,Privado,,,,,11.2595342,-74.1055506,90,Gas
Colombia,Central Térmica Palermo (CTP),Gas natural,,"Sitionuevo, Magdalena",Planeada,60,,CI Milpa S.A.,Privado,,,,,10.77649,-74.7300575,60,Gas
Colombia,Termopalenque,Gas natural,,"Santa Rosa, Bolívar",Descartada,130,,Axia SAS,Privado,,,,,10.4457909,-75.3728778,130,Gas
Colombia,Termotasajero III,Carbón,,"San Cayetano, Norte de Santander",Planeada,180,,Termotasajero Dos S.A.,Privado,,,,,7.8478407,-72.6348944,180,Carbón
Colombia,Termoopón,Gas natural,,"Cimitarra, Santander",Descartada,,,,,,,,,6.4436785,-74.3840759,,Gas
Colombia,Termoberrío,Gas natural,,"Cimitarra, Santander",Planeada,700,,Minesa S.A.,Privado,,,,,6.4436785,-74.3840759,700,Gas
Colombia,Termosantander,Gas natural,,"Cimitarra, Santander",Descartada,,,,,,,,,6.4436785,-74.3840759,,Gas
Colombia,Termoballenas,Carbón,,"Manaure, La Guajira",Cerrada,31,,,,,,,,11.7727779,-72.4589178,31,Carbón
Colombia,Termocesar,Carbón,,"Tamalameque, Cesar",Descartada,,,,,,,,,8.8617479,-73.8195108,,Carbón
Colombia,Termochinú,Gas natural,,"Chinú, Córdoba",Cerrada,48,,,,,,,https://www.eltiempo.com/archivo/documento/MAM-9070,9.1059641,-75.4190367,48,Gas
Colombia,Termoamagá,Carbón,,"Amagá, Antioquia",Descartada,44,,Vatia S.A.,Privado,,,,,6.0371129,-75.7110322,44,Carbón
Colombia,Termosinifaná,Carbón,,"Venecia, Antioquia",Descartada,350,,Carboeléctrica de Sinifaná SAS,Privado,,,,https://www.mininterior.gov.co/sites/default/files/documentos/ConsultaPrevia/CERTIFICACIONES2014/1312.pdf,5.9639623,-75.7441718,350,Carbón
Colombia,Termocucunubá,Carbón,,"Cucunubá, Cundinamarca",Descartada,80,,J.E. Jaimes Ingenieros S.A.,Privado,,,,https://www.boyacaradio.com/noticia.php?id=10753,5.250513,-73.7690517,80,Carbón
Colombia,Termoapolo,Carbón,,"Gachancipá, Cundinamarca",Descartada,350,,Consultoría Colombiana S.A.,Privado,,,,http://portal.anla.gov.co/sites/default/files/auto_1789_24042018_ct_1557.pdf,4.9803895,-73.8932172,350,Carbón
Colombia,Termoterra,Carbón,,"San Cayetano, Norte de Santander",Descartada,180,,Termoterra SAS,Privado,,,,,7.878751,-72.6287374,180,Carbón
Colombia,Termobijao,Carbón,,"Puerto Libertador, Córdoba",Descartada,340,,IC Power Development Colombia SAS,Privado,,,,,7.8879524,-75.6796992,340,Carbón
Colombia,Puerto Solo,Gas natural,,"Buenaventura, Valle del Cauca",Descartada,148,,Sociedad Portuaria Energética Multipropósito y Contenedores Puerto Solo Buenaventura S.A.,Privado,,,,,3.8756618,-77.0582218,148,Gas
Colombia,Termocauca,Carbón,,"Santander de Quilichao, Cauca",Descartada,100,,Termocauca,Privado,,,,,3.0122803,-76.5020432,100,Carbón
Colombia,Termosuamox,Carbón,,"Sogamoso, Boyacá",Descartada,300,,Acerías Paz del Río S.A.,Privado,,,,,5.7237868,-72.9546002,300,Carbón
Colombia,Termo San Vicente,Carbón,,"San Vicente de Chucurí, Santander",Descartada,99,,Termo San Vicente S.A.,Privado,,,,,6.8785185,-73.4219877,99,Carbón
Colombia,Termo Lebrija I,Carbón,,"Lebrija, Santander",Descartada,99,,AG Group SAS,Privado,,,,,7.2336146,-73.4360014,99,Carbón
Colombia,Cerro Largo,Carbón,,"La Jagua de Ibirico, Cesar",Descartada,150,,Promotora de Energía Eléctrica de Cartagena y Cía S.C.A.,Privado,,,,,9.5619973,-73.3455383,150,Carbón
Colombia,Termosanfernando,Carbón,,"Amagá, Antioquia",Descartada,165,,Compañía de Generación del Cauca S.A.,Privado,,,,,6.0371129,-75.7110322,165,Carbón
Colombia,Termoesmeralda,Gas natural,,"Cartagena, Bolívar",Descartada,160,,AES Chivor y Cía S.C.A.,Privado,,,,,10.4001911,-75.5785664,160,Gas
Colombia,Termocol,Gas natural,,"Santa Marta, Magdalena",Descartada,210,,Grupo Poliobras,Privado,,,,,11.2315232,-74.2174167,210,Gas
Colombia,Termoandina,Gas natural,,"San Pedro, Sucre",Descartada,98,,Proeléctrica y Cía S.C.A.,Privado,,,,,9.3937234,-75.0727622,98,Gas
Colombia,Termolibertador,Carbón,,"Puerto Libertador, Córdoba",Descartada,300,,Colinversiones S.A.,Privado,,,,,7.8879524,-75.6796992,300,Carbón
Colombia,Andino Power,Carbón,,"Cimitarra, Santander",Descartada,150,,Refinería Sebastopol,Privado,,,,,6.4436785,-74.3840759,150,Carbón
Colombia,Termobolívar,Diesel,,"Santa Rosa, Bolívar",Descartada,204,,Colinversiones S.A.,Privado,,,,,10.4457909,-75.3728778,204,Diesel
Colombia,Termocaribe,Carbón,,"Galapa, Atlántico",Descartada,350,,Zona Franca Industrial de Bienes y Servicios de Barranquilla S.A. y Termo Atlántico SAS,Privado,,,,,10.898923,-74.9013326,350,Carbón
Colombia,Dos Bocas,Carbón,,"San Vicente de Chucurí, Santander",Descartada,150,,CI Carbones de Santander SAS,Privado,,,,,6.8785185,-73.4219877,150,Carbón
Colombia,Ingeandina Energía Limpia,Carbón,,"Lenguazaque, Cundinamarca",Descartada,200,,Ingeandina S.A.,Privado,,,,,5.3068985,-73.7161043,200,Carbón
Colombia,Termomagdalena,Gas natural,,"Santa Marta, Magdalena",Descartada,89,,Inincop Américas SAS,Privado,,,,,11.2315232,-74.2174167,89,Gas
Colombia,Giepsa,Gas natural,,"Necoclí, Antioquia",Descartada,,,Generación e Interconexión Eléctrica del Pacífico SAS (Giepsa),Privado,,,,,8.4271745,-76.7932168,19350,Gas
Colombia,Termotayrona,Gas natural,,"Santa Marta, Magdalena",Descartada,93,,Termo Tayrona S.A.,Privado,,,,,11.2315232,-74.2174167,93,Gas
Colombia,Termofrontier,Carbón,,"Puerto Libertador, Córdoba",Descartada,150,,Seelig Road Group Inc.,Privado,,,,,7.8879524,-75.6796992,150,Carbón
Colombia,Termoriente,Carbón,,"El Zulia, Norte de Santander",Descartada,300,,Energy Projects SAS,Privado,,,,,7.9372894,-72.61358,300,Carbón
Colombia,Innercoli,Carbón,,"Boavita, Boyacá",Descartada,90,,Industria de Energía Colombiana S.A.,Privado,,,,,6.331521,-72.5877954,90,Carbón
Colombia,Proyecto Sahagún,Gas natural,,"Sahagún, Córdoba",Descartada,207,,P&E S.A.,Privado,,,,,8.9337693,-75.4816847,207,Gas
Colombia,El Tesorito,Gas natural,,"Sahagún, Córdoba",Descartada,200,,Proeléctrica del Archipiélago SAS,Privado,,,,,8.9337693,-75.4816847,200,Gas
Colombia,Termopalmero,Gas natural,,"Cartagena, Bolívar",Descartada,650,,Termopalmero SAS,Privado,,,,,10.4001911,-75.5785664,650,Gas
Colombia,Termopacífico,Diesel,,"Buenaventura, Valle del Cauca",Descartada,85,,Fábrica Nacional de Autopartes S.A.,Privado,,,,,3.8756618,-77.0582218,85,Diesel
Colombia,Mamonal II,Gas natural,,"Cartagena, Bolívar",Descartada,98,,Proeléctrica y Cía S.C.A.,Privado,,,,,10.4001911,-75.5785664,98,Gas
Colombia,Cerromatoso (Termopaz),Carbón,,"Puerto Libertador, Córdoba",Descartada,200,,Axia SAS,Privado,,,,,7.8879524,-75.6796992,200,Carbón
Colombia,Termoplexa,Gas natural,,"Cartagena, Bolívar",Descartada,50,,Plexaport SAS,Privado,,,,,10.4001911,-75.5785664,50,Gas
Colombia,Termoaguazul,Gas natural,,"Aguazul, Casanare",Descartada,50,,Soenergy International Colombia SAS,Privado,,,,,5.1685759,-72.5635688,50,Gas
Ecuador,Esmeraldas,Fuel oil,,"Esmeraldas, Esmeraldas",Activa,232,1982 (Esmeraldas I) & 2014 (Esmeraldas II),Operada por la Corporación Eléctrica del Ecuador –CELEC-EP,Estatal,Esmeraldas,,"En el 2011, la CELEC EP contrata a la empresa China HARBIN ELECTRIC INTERNATIONAL CO. LTD para implementar la Central Térmica Esmeraldas II con una inversión de US$ 101.400.000,00. Esmeraldas I es vapor y Esmeraldas II es combustión interna.",https://www.celec.gob.ec/termoesmeraldas/index.php/central-termica-esmeraldas-i,0.9265783,-79.6909976,232,Fuel oil
Ecuador,Termoeléctrica Jaramijó,Fuel oil,,"Jaramijó, Manabí",Activa,140,2012,Operada por la Corporación Eléctrica del Ecuador –CELEC-EP,Estatal,,,,https://www.celec.gob.ec/termomanabi/index.php/centrales/central-jaramijo,-0.9787648,-80.6423294,140,Fuel oil
Ecuador,Termoeléctrica Gonzalo Zevallos,Gas natural,Vapor,"Guayaquil, Guayas",Activa,172,1978,CELEC- Electroguayas,Estatal,Guayaquil,,Fue construida por la firma japonesa Mitsubishi Corporation a partir del 10 de enero de 1976,https://www.celec.gob.ec/electroguayas/index.php/generacion/resena-historica-de-la-central-gonzalo-zevallos-g,-2.1956888,-79.9562349,172,Vapor
Ecuador,Trinitaria,Fuel oil,,"Guayaquil, Guayas",Activa,133,1997,CELEC- Electroguayas,Estatal,Guayaquil,,Se adjudicó a la compañía BABCOCK WILCOX ESPAÑOLA,https://www.celec.gob.ec/electroguayas/index.php/generacion/resena-historica-de-la-central-trinitaria,-2.2507729,-79.9111886,133,Vapor
Ecuador,Termogas Machala I,Gas natural,,"El Guabo, El Oro",Activa,138,,CELEC-Termogas Machala,Estatal,El Guabo,,"A partir del 27 de mayo de 2011, la actual Central Termogas Machala pasó a ser operada por la Corporación Eléctrica del Ecuador CELEC EP, de conformidad con el convenio establecido entre la anterior operadora, Machala Power Company (MPC), y la Empresa Pública Estratégica CORPORACIÓN ELÉCTRICA DEL ECUADOR CELEC EP",https://www.recursosyenergia.gob.ec/wp-content/uploads/2020/01/4.-EXPANSION-DE-LA-GENERACION.pdf,-3.1154731,-79.8801223,138,Gas
Ecuador,Termoguayas,Diesel,,"Guayaquil, Guayas",Activa,150,2006,Termoguayas Generation S.A.,Estatal,Guayaquil,,,https://www.recursosyenergia.gob.ec/wp-content/uploads/2020/01/4.-EXPANSION-DE-LA-GENERACION.pdf,-2.2637132,-79.8646339,150,Diesel
Ecuador,Termogas Machala II,Gas natural,,"El Guabo, El Oro",Activa,137,,CELEC-Termogas Machala,Estatal,El Guabo,,,https://www.recursosyenergia.gob.ec/wp-content/uploads/2020/01/4.-EXPANSION-DE-LA-GENERACION.pdf,-3.1154731,-79.8801223,137,Gas
Ecuador,Victoria II,Gas natural,,"Guayaquil, Guayas",Activa,115,,INTERVISATRADE S.A.,Privado,Guayaquil,,,,-2.1524948,-80.1201894,115,Gas
Ecuador,Aníbal Santos,Gas natural,,"Guayaquil, Guayas",Cerrada,113,1974,CNEL-Guayaquil,Estatal,Guayaquil,,Fuera de servicio por accidente en febrero 2020,https://www.celec.gob.ec/electroguayas/index.php/sala-de-prensa/noticias/157-una-comision-investigara-el-siniestro-registrado-en-una-unidad-de-generacion-de-la-central-anibal-santos,-2.1524948,-80.1201894,113,Gas
Ecuador,Enrique García,Gas natural,,"Guayaquil, Guayas",Activa,102,1997,CELEC-Electroguayas,Estatal,Guayaquil,,,https://www.celec.gob.ec/electroguayas/index.php/generacion/resena-historica-de-la-central-dr-enrique-garcia,-2.0523595,-79.950196,102,Gas
Ecuador,EPF-Eden Yuturi,Petróleo,,"Orellana, Orellana",Activa,120,,Petroamazonas,Estatal,Orellana,,,https://www.petroamazonas.gob.ec/wp-content/uploads/2014/08/Tecnolog%C3%ADa-EPF.pdf,-0.5369476,-76.2584246,120,Otro
Ecuador,Quevedo II,Fuel oil,,"Quevedo, Los Ríos",Activa,95,2011,CELEC-Termopichincha,Estatal,Quevedo,,,,-1.0488809,-79.4929824,95,
Ecuador,TPP,Petróleo,,"Cuyabeno, Sucumbios",Activa,76,,Andes Petroleum Ecuador,Estatal,Sucumbíos,,,,-0.1192338,-76.6181812,76,
Ecuador,Santa Elena II,Fuel oil,,"Santa Elena, Santa Elena",Activa,90,2011,CELEC- Electroguayas,Estatal,Santa Elena,,,https://www.celec.gob.ec/electroguayas/index.php/generacion/resena-historica-de-la-central-santa-elena,-2.2280961,-80.8785799,90,Otro
Ecuador,Álvaro Tinajero,Gas natural,,"Guayaquil, Guayas",Activa,95,1972,CNEL-Guayaquil,Estatal,Guayaquil,,,,-2.1981397,-79.9517406,95,Gas
Ecuador,Santa Rosa,Gas natural,,"Mejía, Pichincha",Activa,71,1981,CELEC-Termopichincha,Estatal,Mejía,,,,-0.3638406,-78.5421536,71,Gas
Ecuador,Guangopolo II,Diesel,,"Quito, Pichincha",Activa,52,2014,CELEC-Termopichincha,Estatal,Quito,,,,-0.2706553,-78.453573,52,Diesel
Ecuador,Machala Gas Ciclo Combinado,Gas natural,Diesel,"El Guabo, El Oro",En construcción,110,,CELEC EP - Termogas Machala,Estatal,,,,,-3.2406099,-79.8625382,110,
Ecuador,Machala Gas Tercera Unidad,Gas natural,Diesel,"El Guabo, El Oro",En construcción,77,,CELEC EP - Termogas Machala,Estatal,,,,,-3.2406099,-79.8625382,77,
Perú,Malacas 2 y 3,Gas natural,Diesel,"Talara, Piura",Activa,280,,Enel Generación Piura S.A,Privado,,,https://www.enelamericas.com/es/conocenos/a201609-Piura.html,http://www.minem.gob.pe/minem/archivos/Anexo%202%20Mapa%20Principales%20Centrales%202018.pdf,-4.5370987,-81.26595,280,Multiple
Perú,Recka,Diesel,Gas natural,"Chiclayo, Lambayeque",Activa,181,2015,Sociedad Minera Cerro Verde S.A.A,Privado,,,https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.4.11.pdf,http://www.minem.gob.pe/minem/archivos/Capitulo%203%20Generacion%20electrica%202018.pdf,-6.8797568,-79.7941446,181,Multiple
Perú,Éten,Diesel,Gas natural,"Chiclayo, Lambayeque",Activa,236,2015,Planta de Reserva Fría de Generación Éten S.A.,Privado,,,,https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.4.10.pdf,-6.8912176,-79.7967405,236,Multiple
Perú,Santo Domingo de los Olleros,Gas natural,,"Chilca, Cañete",Activa,300,2013,Termochilca S.A.,Privado,Lima,,,https://elcomercio.pe/economia/peru/termochilca-inaugura-central-termica-potencia-300-mw-noticia-517471-noticia/,-12.2182687,-76.5162777,300,Gas
Perú,Fénix,Gas natural,Vapor,"Chilca, Cañete",Activa,579,2013,Fénix Power Perú S.A.,Privado,,,"La central termoeléctrica Fenix utiliza gas natural en dos turbinas de combustión para generar el 66,7% de energía. El calor emitido durante este proceso permite calentar el agua de mar, previamente desalinizada y desmineralizada en la planta de tratamiento de agua, para producir vapor. Este último alimenta la turbina a vapor donde se genera el 33,3% de energía restante. Es decir, sin necesidad de hacer uso de combustible adicional.",https://www.fenix.com.pe/nosotros/nuestra-central-termoelectrica/,-12.7493014,-77.1158763,579,Gas
Perú,Ventanilla,Gas natural,Vapor,Lima,Activa,524,2006,"Enel Generación Perú S.A.A., parte del Grupo Enel",Privado,,,"Es la primera central de ciclo combinado del Perú, también fue la primera en usar el gas natural de los yacimientos de Camisea. Su construcción tomó dos años y demandó una inversión de 135 millones de dólares.",https://www.enel.pe/es/inversionistas/enel-generacion-peru/ventanilla.html,-11.9182644,-77.1211654,524,Gas
Perú,Santa Rosa,Gas natural,Diesel,Lima,Activa,446,"1982 (Planta UTI), 2009 (Planta Siemens) & 2014 (Planta Westinghouse)","Enel Generación Perú S.A.A., parte del Grupo Enel",Privado,Lima,,,https://www.enel.pe/es/inversionistas/enel-generacion-peru/santa-rosa.html,-12.04024,-77.0147355,446,Multiple
Perú,Central Ilo2,Carbón,,"Ilo, Moquegua",Cerrada,135,,Engie Energía Perú S.A.,Privado,,,,https://www.expreso.com.pe/economia/engie-cierra-central-termoelectrica-de-ilo/,-17.7779118,-71.1880186,135,Carbón
Perú,Central Ilo31,Diesel,Gas natural,"Ilo, Moquegua",Activa,569,2013,Engie Energía Perú S.A.,Privado,,,,https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.4.5.pdf,-17.7779118,-71.1880186,569,Multiple
Perú,Central Chilca Dos,Gas natural,Vapor,Lima,Activa,111,2016,Engie Energía Perú S.A.,Privado,,,,https://engie-energia.pe/stakeholder/clientes/operaciones-y-proyectos/,-12.5188946,-76.7427056,111,Gas
Perú,Central Chilca Uno,Gas natural,Vapor,Lima,Activa,852,2012,Engie Energía Perú S.A.,Privado,,,,https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.4.2.pdf,-12.5188946,-76.7427056,852,Gas
Perú,Puerto Bravo,Gas natural,Diesel,"Islay, Arequipa",Activa,616,2016,Samay I S.A.,Privado,,Filial de la israelí IC Power,,,-17.0389136,-71.9806433,616,Gas
Perú,NEPI Ilo4,Gas natural,Diesel,"Ilo, Moquegua",Activa,719,2016,Engie Energía Perú S.A.,Privado,,,,,-17.7779118,-71.1880186,719,Gas
Perú,Aguaytía,Gas natural,,"Curimaná, Ucayali",Activa,202,1998,Termoselva S.R.L.,Privado,,,,,-8.8545259,-75.8937284,202,Gas
Perú,Kallpa,Gas natural,Vapor,Lima,Activa,979,2012,Kallpa Generación S.A.,Privado,,,,,-12.5000777,-76.7311072,979,Gas
Perú,Las Flores,Gas natural,,"Chilca, Cañete",Activa,192,,Kallpa Generación S.A.,Privado,,,,,-12.5222515,-76.7197518,192,Gas
Perú,Iquitos Nueva,Petróleo,Gas natural,"Punchana, Maynas, Loreto",Activa,81,2017,Genrent del Peru S.A.C.,Privado,,,,http://www.minem.gob.pe/minem/archivos/Anexo%202%20Mapa%20Principales%20Centrales%202018.pdf,-3.7250424,-73.2681658,81,Multiple
Perú,Tallanca,Gas natural,,"Paita, Piura",En construcción,18,Se espera: 2021,SDE PIURA S.A.C.,Privado,,,,https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/Publicaciones/Compendio-Proyectos-GTE-Construccion-agosto-2020.pdf,-5.0902044,-81.1238416,18,Gas
Bolivia,Entre Ríos,Gas natural,Vapor,"Entre Ríos, Cochabamba",Activa,387,2019 (el ciclo combinado),ENDE Andina S.A.M.,Mixto,,,"Actualmente alrededor del 69% de la energía eléctrica proviene de fuentes termoeléctricas, el 30% de fuentes hidroeléctricas y tan solo el 1% de energías renovables.",https://www.endeandina.bo/entrerios,-17.1949364,-64.5159647,387,Gas
Bolivia,Del Sur,Gas natural,Vapor,"Gran Chaco, Tarija",Activa,480,2014,ENDE Andina S.A.M.,Mixto,,,,,-22.0357738,-63.6832704,480,Gas
Bolivia,Warnes,Gas natural,Vapor,"Warnes, Santa Cruz",Activa,491,2015,ENDE Andina S.A.M.,Mixto,,,,,-17.5361984,-63.1480049,491,Gas
Bolivia,Valle Hermoso,Gas natural,,"Cercado, Cochabamba",Activa,117,"1991, 1992, 1993 & 2012",ENDE Vallehermoso,Mixto,,,,https://www.evh.bo/index.php/centrales/centrales-termoelectricas/central-termoelectrica-valle-hermoso,-17.4300596,-66.1192135,117,Gas
Bolivia,Guaracachi,Gas natural,Vapor,"Santa Cruz de la Sierra, Santa Cruz",Activa,348,,ENDE Guaracachi S.A.,Mixto,,,,https://www.icex.es/icex/wcm/idc/groups/public/documents/documento/mde5/odm0/~edisp/doc2019834483.pdf,-17.948495,-63.3380118,348,Gas
Bolivia,Carrasco,Gas natural,,"Entre Ríos, Carrasco, Cochabamba",Activa,304,2006 & 2011,ENDE Vallehermoso,Mixto,,,,https://www.evh.bo/index.php/centrales/centrales-termoelectricas/central-termoelectrica-carrasco,-17.2068854,-64.5532179,304,Gas
Venezuela,Termoeléctrica Josefa Joaquina Sánchez Bastidas,Fuel oil,,"Catia La Mar, Vargas",Fallas constantes,1720,1956 (como Termoeléctrica Ricardo Zuloaga) & 2007 (tras ser renombrada por PDVSA),Corporación Eléctrica Nacional (Corpoelec),Estatal,Caracas,100% estatal,"En 1982 se produjo un incidente con decenas de muertos conocido como La Tragedia de Tacoa con 160 muertes, incluyendo nueve periodistas así como policías y bomberos",http://www.corpoelec.gob.ve/altos-niveles-de-seguridad-industrial-blindan-al-complejo-generador-josefa-joaquina-s%C3%A1nchez-bastidas,10.5877,-67.0806,1720,Multiple
